-92.1875;35.9375;20.3125
-92.1875;37.5;15.625
-92.1875;37.5;18.75
-92.1875;37.5;28.125
-92.1875;39.0625;15.625
-92.1875;40.625;17.1875
-92.1875;42.1875;18.75
-92.1875;43.75;18.75
-92.1875;45.3125;18.75
-92.1875;46.875;18.75
-92.1875;46.875;23.4375
-90.625;-48.4375;21.875
-90.625;-48.4375;25.0
-90.625;-46.875;17.1875
-90.625;-45.3125;17.1875
-90.625;-43.75;14.0625
-90.625;-43.75;17.1875
-90.625;-42.1875;15.625
-90.625;-40.625;17.1875
-90.625;-39.0625;17.1875
-90.625;-37.5;15.625
-90.625;-37.5;34.375
-90.625;-35.9375;15.625
-90.625;-34.375;15.625
-90.625;-34.375;21.875
-90.625;-32.8125;25.0
-90.625;-29.6875;18.75
-90.625;-28.125;9.375
-90.625;-26.5625;9.375
-90.625;-18.75;-12.5
-90.625;-17.1875;-12.5
-90.625;-15.625;-10.9375
-90.625;-12.5;-17.1875
-90.625;-10.9375;-17.1875
-90.625;-9.375;-17.1875
-90.625;-9.375;-12.5
-90.625;-9.375;-9.375
-90.625;-9.375;48.4375
-90.625;-7.8125;-17.1875
-90.625;-6.25;-25.0
-90.625;-6.25;-20.3125
-90.625;-6.25;45.3125
-90.625;-4.6875;-23.4375
-90.625;-4.6875;48.4375
-90.625;-3.125;-23.4375
-90.625;-3.125;46.875
-90.625;-1.5625;-23.4375
-90.625;-1.5625;43.75
-90.625;-1.5625;48.4375
-90.625;0.0;-23.4375
-90.625;0.0;43.75
-90.625;1.5625;-23.4375
-90.625;1.5625;43.75
-90.625;1.5625;48.4375
-90.625;3.125;-23.4375
-90.625;3.125;46.875
-90.625;4.6875;-23.4375
-90.625;4.6875;48.4375
-90.625;6.25;-25.0
-90.625;6.25;-20.3125
-90.625;6.25;45.3125
-90.625;7.8125;-17.1875
-90.625;9.375;-17.1875
-90.625;9.375;-12.5
-90.625;9.375;-9.375
-90.625;9.375;48.4375
-90.625;10.9375;-17.1875
-90.625;12.5;-17.1875
-90.625;15.625;-10.9375
-90.625;17.1875;-12.5
-90.625;18.75;-12.5
-90.625;26.5625;9.375
-90.625;28.125;9.375
-90.625;29.6875;18.75
-90.625;32.8125;25.0
-90.625;34.375;15.625
-90.625;34.375;21.875
-90.625;35.9375;15.625
-90.625;37.5;15.625
-90.625;37.5;34.375
-90.625;39.0625;17.1875
-90.625;40.625;17.1875
-90.625;42.1875;15.625
-90.625;43.75;14.0625
-90.625;43.75;17.1875
-90.625;45.3125;17.1875
-90.625;46.875;17.1875
-90.625;48.4375;21.875
-90.625;48.4375;25.0
-89.0625;-50.0;23.4375
-89.0625;-48.4375;18.75
-89.0625;-46.875;17.1875
-89.0625;-45.3125;17.1875
-89.0625;-43.75;15.625
-89.0625;-42.1875;6.25
-89.0625;-42.1875;15.625
-89.0625;-40.625;15.625
-89.0625;-39.0625;15.625
-89.0625;-37.5;14.0625
-89.0625;-35.9375;10.9375
-89.0625;-34.375;17.1875
-89.0625;-32.8125;20.3125
-89.0625;-32.8125;28.125
-89.0625;-31.25;29.6875
-89.0625;-28.125;9.375
-89.0625;-23.4375;26.5625
-89.0625;-15.625;43.75
-89.0625;-14.0625;-25.0
-89.0625;-14.0625;43.75
-89.0625;-12.5;-25.0
-89.0625;-12.5;-7.8125
-89.0625;-10.9375;-17.1875
-89.0625;-10.9375;-14.0625
-89.0625;-10.9375;-9.375
-89.0625;-9.375;-14.0625
-89.0625;-9.375;51.5625
-89.0625;-7.8125;-17.1875
-89.0625;-7.8125;48.4375
-89.0625;-6.25;-20.3125
-89.0625;-6.25;43.75
-89.0625;-6.25;46.875
-89.0625;-4.6875;-23.4375
-89.0625;-4.6875;42.1875
-89.0625;-3.125;-23.4375
-89.0625;-3.125;43.75
-89.0625;-1.5625;-23.4375
-89.0625;-1.5625;43.75
-89.0625;0.0;-29.6875
-89.0625;0.0;-23.4375
-89.0625;0.0;43.75
-89.0625;0.0;56.25
-89.0625;1.5625;-23.4375
-89.0625;1.5625;43.75
-89.0625;3.125;-23.4375
-89.0625;3.125;43.75
-89.0625;4.6875;-23.4375
-89.0625;4.6875;42.1875
-89.0625;6.25;-20.3125
-89.0625;6.25;43.75
-89.0625;6.25;46.875
-89.0625;7.8125;-17.1875
-89.0625;7.8125;48.4375
-89.0625;9.375;-14.0625
-89.0625;9.375;51.5625
-89.0625;10.9375;-17.1875
-89.0625;10.9375;-14.0625
-89.0625;10.9375;-9.375
-89.0625;12.5;-25.0
-89.0625;12.5;-7.8125
-89.0625;14.0625;-25.0
-89.0625;14.0625;43.75
-89.0625;15.625;43.75
-89.0625;23.4375;26.5625
-89.0625;28.125;9.375
-89.0625;31.25;29.6875
-89.0625;32.8125;20.3125
-89.0625;32.8125;28.125
-89.0625;34.375;17.1875
-89.0625;35.9375;10.9375
-89.0625;37.5;14.0625
-89.0625;39.0625;15.625
-89.0625;40.625;15.625
-89.0625;42.1875;6.25
-89.0625;42.1875;15.625
-89.0625;43.75;15.625
-89.0625;45.3125;17.1875
-89.0625;46.875;17.1875
-89.0625;48.4375;18.75
-89.0625;50.0;23.4375
-87.5;-48.4375;15.625
-87.5;-46.875;17.1875
-87.5;-46.875;29.6875
-87.5;-45.3125;15.625
-87.5;-43.75;15.625
-87.5;-42.1875;6.25
-87.5;-42.1875;15.625
-87.5;-40.625;15.625
-87.5;-39.0625;14.0625
-87.5;-37.5;14.0625
-87.5;-35.9375;10.9375
-87.5;-34.375;15.625
-87.5;-32.8125;20.3125
-87.5;-29.6875;20.3125
-87.5;-29.6875;35.9375
-87.5;-28.125;18.75
-87.5;-28.125;35.9375
-87.5;-26.5625;7.8125
-87.5;-26.5625;35.9375
-87.5;-25.0;35.9375
-87.5;-23.4375;28.125
-87.5;-15.625;-25.0
-87.5;-15.625;48.4375
-87.5;-14.0625;-25.0
-87.5;-14.0625;-7.8125
-87.5;-12.5;-25.0
-87.5;-12.5;-7.8125
-87.5;-10.9375;-14.0625
-87.5;-10.9375;-9.375
-87.5;-9.375;-15.625
-87.5;-7.8125;-17.1875
-87.5;-7.8125;46.875
-87.5;-7.8125;50.0
-87.5;-6.25;-23.4375
-87.5;-6.25;-20.3125
-87.5;-6.25;45.3125
-87.5;-4.6875;-23.4375
-87.5;-4.6875;43.75
-87.5;-3.125;-23.4375
-87.5;-3.125;34.375
-87.5;-3.125;43.75
-87.5;-1.5625;-29.6875
-87.5;-1.5625;-23.4375
-87.5;-1.5625;34.375
-87.5;-1.5625;43.75
-87.5;0.0;-29.6875
-87.5;0.0;-23.4375
-87.5;0.0;34.375
-87.5;0.0;43.75
-87.5;1.5625;-29.6875
-87.5;1.5625;-23.4375
-87.5;1.5625;34.375
-87.5;1.5625;43.75
-87.5;3.125;-23.4375
-87.5;3.125;34.375
-87.5;3.125;43.75
-87.5;4.6875;-23.4375
-87.5;4.6875;43.75
-87.5;6.25;-23.4375
-87.5;6.25;-20.3125
-87.5;6.25;45.3125
-87.5;7.8125;-17.1875
-87.5;7.8125;46.875
-87.5;7.8125;50.0
-87.5;9.375;-15.625
-87.5;10.9375;-14.0625
-87.5;10.9375;-9.375
-87.5;12.5;-25.0
-87.5;12.5;-7.8125
-87.5;14.0625;-25.0
-87.5;14.0625;-7.8125
-87.5;15.625;-25.0
-87.5;15.625;48.4375
-87.5;23.4375;28.125
-87.5;25.0;35.9375
-87.5;26.5625;7.8125
-87.5;26.5625;35.9375
-87.5;28.125;18.75
-87.5;28.125;35.9375
-87.5;29.6875;20.3125
-87.5;29.6875;35.9375
-87.5;32.8125;20.3125
-87.5;34.375;15.625
-87.5;35.9375;10.9375
-87.5;37.5;14.0625
-87.5;39.0625;14.0625
-87.5;40.625;15.625
-87.5;42.1875;6.25
-87.5;42.1875;15.625
-87.5;43.75;15.625
-87.5;45.3125;15.625
-87.5;46.875;17.1875
-87.5;46.875;29.6875
-87.5;48.4375;15.625
-85.9375;-51.5625;20.3125
-85.9375;-50.0;20.3125
-85.9375;-50.0;26.5625
-85.9375;-48.4375;17.1875
-85.9375;-46.875;14.0625
-85.9375;-46.875;34.375
-85.9375;-45.3125;15.625
-85.9375;-43.75;15.625
-85.9375;-42.1875;10.9375
-85.9375;-42.1875;14.0625
-85.9375;-40.625;10.9375
-85.9375;-39.0625;10.9375
-85.9375;-37.5;9.375
-85.9375;-35.9375;7.8125
-85.9375;-34.375;9.375
-85.9375;-34.375;12.5
-85.9375;-34.375;18.75
-85.9375;-32.8125;20.3125
-85.9375;-32.8125;26.5625
-85.9375;-32.8125;35.9375
-85.9375;-31.25;18.75
-85.9375;-31.25;35.9375
-85.9375;-29.6875;18.75
-85.9375;-29.6875;35.9375
-85.9375;-28.125;18.75
-85.9375;-28.125;35.9375
-85.9375;-20.3125;35.9375
-85.9375;-12.5;-15.625
-85.9375;-12.5;-6.25
-85.9375;-10.9375;-7.8125
-85.9375;-10.9375;46.875
-85.9375;-9.375;-14.0625
-85.9375;-9.375;-6.25
-85.9375;-7.8125;-20.3125
-85.9375;-7.8125;-15.625
-85.9375;-7.8125;-6.25
-85.9375;-7.8125;46.875
-85.9375;-6.25;-20.3125
-85.9375;-6.25;45.3125
-85.9375;-4.6875;-25.0
-85.9375;-4.6875;-21.875
-85.9375;-4.6875;42.1875
-85.9375;-3.125;-25.0
-85.9375;-3.125;34.375
-85.9375;-3.125;42.1875
-85.9375;-1.5625;-25.0
-85.9375;-1.5625;-4.6875
-85.9375;-1.5625;34.375
-85.9375;-1.5625;42.1875
-85.9375;0.0;-25.0
-85.9375;0.0;32.8125
-85.9375;0.0;42.1875
-85.9375;1.5625;-25.0
-85.9375;1.5625;-4.6875
-85.9375;1.5625;34.375
-85.9375;1.5625;42.1875
-85.9375;3.125;-25.0
-85.9375;3.125;34.375
-85.9375;3.125;42.1875
-85.9375;4.6875;-25.0
-85.9375;4.6875;-21.875
-85.9375;4.6875;42.1875
-85.9375;6.25;-20.3125
-85.9375;6.25;45.3125
-85.9375;7.8125;-20.3125
-85.9375;7.8125;-15.625
-85.9375;7.8125;-6.25
-85.9375;7.8125;46.875
-85.9375;9.375;-14.0625
-85.9375;9.375;-6.25
-85.9375;10.9375;-7.8125
-85.9375;10.9375;46.875
-85.9375;12.5;-15.625
-85.9375;12.5;-6.25
-85.9375;20.3125;35.9375
-85.9375;28.125;18.75
-85.9375;28.125;35.9375
-85.9375;29.6875;18.75
-85.9375;29.6875;35.9375
-85.9375;31.25;18.75
-85.9375;31.25;35.9375
-85.9375;32.8125;20.3125
-85.9375;32.8125;26.5625
-85.9375;32.8125;35.9375
-85.9375;34.375;9.375
-85.9375;34.375;12.5
-85.9375;34.375;18.75
-85.9375;35.9375;7.8125
-85.9375;37.5;9.375
-85.9375;39.0625;10.9375
-85.9375;40.625;10.9375
-85.9375;42.1875;10.9375
-85.9375;42.1875;14.0625
-85.9375;43.75;15.625
-85.9375;45.3125;15.625
-85.9375;46.875;14.0625
-85.9375;46.875;34.375
-85.9375;48.4375;17.1875
-85.9375;50.0;20.3125
-85.9375;50.0;26.5625
-85.9375;51.5625;20.3125
-84.375;-50.0;14.0625
-84.375;-50.0;18.75
-84.375;-50.0;23.4375
-84.375;-48.4375;15.625
-84.375;-46.875;12.5
-84.375;-45.3125;14.0625
-84.375;-43.75;12.5
-84.375;-42.1875;7.8125
-84.375;-42.1875;10.9375
-84.375;-40.625;7.8125
-84.375;-39.0625;7.8125
-84.375;-37.5;7.8125
-84.375;-35.9375;10.9375
-84.375;-35.9375;31.25
-84.375;-35.9375;35.9375
-84.375;-34.375;12.5
-84.375;-34.375;34.375
-84.375;-32.8125;14.0625
-84.375;-32.8125;18.75
-84.375;-32.8125;35.9375
-84.375;-31.25;20.3125
-84.375;-29.6875;31.25
-84.375;-28.125;29.6875
-84.375;-26.5625;31.25
-84.375;-21.875;0.0
-84.375;-21.875;40.625
-84.375;-20.3125;39.0625
-84.375;-18.75;1.5625
-84.375;-17.1875;3.125
-84.375;-15.625;3.125
-84.375;-15.625;14.0625
-84.375;-14.0625;14.0625
-84.375;-12.5;45.3125
-84.375;-10.9375;45.3125
-84.375;-9.375;45.3125
-84.375;-7.8125;-20.3125
-84.375;-7.8125;-14.0625
-84.375;-7.8125;45.3125
-84.375;-6.25;-20.3125
-84.375;-6.25;43.75
-84.375;-4.6875;-25.0
-84.375;-4.6875;-21.875
-84.375;-4.6875;39.0625
-84.375;-4.6875;42.1875
-84.375;-3.125;-25.0
-84.375;-3.125;40.625
-84.375;-1.5625;-25.0
-84.375;-1.5625;-3.125
-84.375;-1.5625;39.0625
-84.375;0.0;-25.0
-84.375;0.0;40.625
-84.375;1.5625;-25.0
-84.375;1.5625;-3.125
-84.375;1.5625;39.0625
-84.375;3.125;-25.0
-84.375;3.125;40.625
-84.375;4.6875;-25.0
-84.375;4.6875;-21.875
-84.375;4.6875;39.0625
-84.375;4.6875;42.1875
-84.375;6.25;-20.3125
-84.375;6.25;43.75
-84.375;7.8125;-20.3125
-84.375;7.8125;-14.0625
-84.375;7.8125;45.3125
-84.375;9.375;45.3125
-84.375;10.9375;45.3125
-84.375;12.5;45.3125
-84.375;14.0625;14.0625
-84.375;15.625;3.125
-84.375;15.625;14.0625
-84.375;17.1875;3.125
-84.375;18.75;1.5625
-84.375;20.3125;39.0625
-84.375;21.875;0.0
-84.375;21.875;40.625
-84.375;26.5625;31.25
-84.375;28.125;29.6875
-84.375;29.6875;31.25
-84.375;31.25;20.3125
-84.375;32.8125;14.0625
-84.375;32.8125;18.75
-84.375;32.8125;35.9375
-84.375;34.375;12.5
-84.375;34.375;34.375
-84.375;35.9375;10.9375
-84.375;35.9375;31.25
-84.375;35.9375;35.9375
-84.375;37.5;7.8125
-84.375;39.0625;7.8125
-84.375;40.625;7.8125
-84.375;42.1875;7.8125
-84.375;42.1875;10.9375
-84.375;43.75;12.5
-84.375;45.3125;14.0625
-84.375;46.875;12.5
-84.375;48.4375;15.625
-84.375;50.0;14.0625
-84.375;50.0;18.75
-84.375;50.0;23.4375
-82.8125;-51.5625;25.0
-82.8125;-50.0;21.875
-82.8125;-48.4375;17.1875
-82.8125;-48.4375;21.875
-82.8125;-46.875;10.9375
-82.8125;-45.3125;9.375
-82.8125;-43.75;9.375
-82.8125;-42.1875;7.8125
-82.8125;-40.625;7.8125
-82.8125;-39.0625;9.375
-82.8125;-39.0625;34.375
-82.8125;-37.5;10.9375
-82.8125;-37.5;35.9375
-82.8125;-35.9375;10.9375
-82.8125;-35.9375;35.9375
-82.8125;-34.375;12.5
-82.8125;-32.8125;15.625
-82.8125;-32.8125;32.8125
-82.8125;-31.25;15.625
-82.8125;-29.6875;20.3125
-82.8125;-28.125;15.625
-82.8125;-28.125;25.0
-82.8125;-28.125;31.25
-82.8125;-26.5625;0.0
-82.8125;-26.5625;29.6875
-82.8125;-23.4375;40.625
-82.8125;-21.875;39.0625
-82.8125;-20.3125;21.875
-82.8125;-20.3125;39.0625
-82.8125;-17.1875;9.375
-82.8125;-15.625;7.8125
-82.8125;-14.0625;9.375
-82.8125;-12.5;-7.8125
-82.8125;-12.5;10.9375
-82.8125;-9.375;42.1875
-82.8125;-9.375;46.875
-82.8125;-7.8125;-20.3125
-82.8125;-7.8125;-10.9375
-82.8125;-7.8125;39.0625
-82.8125;-7.8125;43.75
-82.8125;-6.25;-20.3125
-82.8125;-6.25;-14.0625
-82.8125;-6.25;39.0625
-82.8125;-4.6875;-26.5625
-82.8125;-4.6875;-14.0625
-82.8125;-4.6875;39.0625
-82.8125;-4.6875;59.375
-82.8125;-3.125;-26.5625
-82.8125;-3.125;-21.875
-82.8125;-3.125;39.0625
-82.8125;-1.5625;-26.5625
-82.8125;-1.5625;-21.875
-82.8125;-1.5625;39.0625
-82.8125;0.0;-26.5625
-82.8125;0.0;-21.875
-82.8125;0.0;39.0625
-82.8125;1.5625;-26.5625
-82.8125;1.5625;-21.875
-82.8125;1.5625;39.0625
-82.8125;3.125;-26.5625
-82.8125;3.125;-21.875
-82.8125;3.125;39.0625
-82.8125;4.6875;-26.5625
-82.8125;4.6875;-14.0625
-82.8125;4.6875;39.0625
-82.8125;4.6875;59.375
-82.8125;6.25;-20.3125
-82.8125;6.25;-14.0625
-82.8125;6.25;39.0625
-82.8125;7.8125;-20.3125
-82.8125;7.8125;-10.9375
-82.8125;7.8125;39.0625
-82.8125;7.8125;43.75
-82.8125;9.375;42.1875
-82.8125;9.375;46.875
-82.8125;12.5;-7.8125
-82.8125;12.5;10.9375
-82.8125;14.0625;9.375
-82.8125;15.625;7.8125
-82.8125;17.1875;9.375
-82.8125;20.3125;21.875
-82.8125;20.3125;39.0625
-82.8125;21.875;39.0625
-82.8125;23.4375;40.625
-82.8125;26.5625;0.0
-82.8125;26.5625;29.6875
-82.8125;28.125;15.625
-82.8125;28.125;25.0
-82.8125;28.125;31.25
-82.8125;29.6875;20.3125
-82.8125;31.25;15.625
-82.8125;32.8125;15.625
-82.8125;32.8125;32.8125
-82.8125;34.375;12.5
-82.8125;35.9375;10.9375
-82.8125;35.9375;35.9375
-82.8125;37.5;10.9375
-82.8125;37.5;35.9375
-82.8125;39.0625;9.375
-82.8125;39.0625;34.375
-82.8125;40.625;7.8125
-82.8125;42.1875;7.8125
-82.8125;43.75;9.375
-82.8125;45.3125;9.375
-82.8125;46.875;10.9375
-82.8125;48.4375;17.1875
-82.8125;48.4375;21.875
-82.8125;50.0;21.875
-82.8125;51.5625;25.0
-81.25;-53.125;29.6875
-81.25;-51.5625;25.0
-81.25;-48.4375;20.3125
-81.25;-46.875;15.625
-81.25;-45.3125;9.375
-81.25;-45.3125;17.1875
-81.25;-43.75;9.375
-81.25;-42.1875;9.375
-81.25;-42.1875;35.9375
-81.25;-40.625;10.9375
-81.25;-40.625;35.9375
-81.25;-39.0625;10.9375
-81.25;-39.0625;35.9375
-81.25;-37.5;10.9375
-81.25;-37.5;32.8125
-81.25;-35.9375;10.9375
-81.25;-34.375;12.5
-81.25;-32.8125;14.0625
-81.25;-31.25;15.625
-81.25;-31.25;31.25
-81.25;-29.6875;18.75
-81.25;-28.125;18.75
-81.25;-28.125;25.0
-81.25;-26.5625;23.4375
-81.25;-25.0;4.6875
-81.25;-25.0;26.5625
-81.25;-23.4375;-17.1875
-81.25;-23.4375;12.5
-81.25;-21.875;-15.625
-81.25;-21.875;9.375
-81.25;-20.3125;21.875
-81.25;-20.3125;35.9375
-81.25;-18.75;-15.625
-81.25;-18.75;10.9375
-81.25;-18.75;15.625
-81.25;-18.75;34.375
-81.25;-17.1875;-20.3125
-81.25;-17.1875;9.375
-81.25;-17.1875;34.375
-81.25;-15.625;9.375
-81.25;-15.625;32.8125
-81.25;-14.0625;-15.625
-81.25;-14.0625;9.375
-81.25;-14.0625;32.8125
-81.25;-12.5;-15.625
-81.25;-12.5;-12.5
-81.25;-12.5;10.9375
-81.25;-12.5;23.4375
-81.25;-12.5;32.8125
-81.25;-12.5;37.5
-81.25;-10.9375;34.375
-81.25;-9.375;-15.625
-81.25;-9.375;-4.6875
-81.25;-9.375;7.8125
-81.25;-9.375;34.375
-81.25;-9.375;40.625
-81.25;-7.8125;-20.3125
-81.25;-7.8125;-10.9375
-81.25;-7.8125;34.375
-81.25;-7.8125;39.0625
-81.25;-7.8125;48.4375
-81.25;-6.25;-20.3125
-81.25;-6.25;-14.0625
-81.25;-6.25;-10.9375
-81.25;-6.25;34.375
-81.25;-4.6875;-26.5625
-81.25;-4.6875;-21.875
-81.25;-4.6875;-14.0625
-81.25;-4.6875;34.375
-81.25;-4.6875;56.25
-81.25;-3.125;-26.5625
-81.25;-3.125;-20.3125
-81.25;-3.125;34.375
-81.25;-1.5625;-26.5625
-81.25;-1.5625;-21.875
-81.25;-1.5625;34.375
-81.25;0.0;-26.5625
-81.25;0.0;34.375
-81.25;1.5625;-26.5625
-81.25;1.5625;-21.875
-81.25;1.5625;34.375
-81.25;3.125;-26.5625
-81.25;3.125;-20.3125
-81.25;3.125;34.375
-81.25;4.6875;-26.5625
-81.25;4.6875;-21.875
-81.25;4.6875;-14.0625
-81.25;4.6875;34.375
-81.25;4.6875;56.25
-81.25;6.25;-20.3125
-81.25;6.25;-14.0625
-81.25;6.25;-10.9375
-81.25;6.25;34.375
-81.25;7.8125;-20.3125
-81.25;7.8125;-10.9375
-81.25;7.8125;34.375
-81.25;7.8125;39.0625
-81.25;7.8125;48.4375
-81.25;9.375;-15.625
-81.25;9.375;-4.6875
-81.25;9.375;7.8125
-81.25;9.375;34.375
-81.25;9.375;40.625
-81.25;10.9375;34.375
-81.25;12.5;-15.625
-81.25;12.5;-12.5
-81.25;12.5;10.9375
-81.25;12.5;23.4375
-81.25;12.5;32.8125
-81.25;12.5;37.5
-81.25;14.0625;-15.625
-81.25;14.0625;9.375
-81.25;14.0625;32.8125
-81.25;15.625;9.375
-81.25;15.625;32.8125
-81.25;17.1875;-20.3125
-81.25;17.1875;9.375
-81.25;17.1875;34.375
-81.25;18.75;-15.625
-81.25;18.75;10.9375
-81.25;18.75;15.625
-81.25;18.75;34.375
-81.25;20.3125;21.875
-81.25;20.3125;35.9375
-81.25;21.875;-15.625
-81.25;21.875;9.375
-81.25;23.4375;-17.1875
-81.25;23.4375;12.5
-81.25;25.0;4.6875
-81.25;25.0;26.5625
-81.25;26.5625;23.4375
-81.25;28.125;18.75
-81.25;28.125;25.0
-81.25;29.6875;18.75
-81.25;31.25;15.625
-81.25;31.25;31.25
-81.25;32.8125;14.0625
-81.25;34.375;12.5
-81.25;35.9375;10.9375
-81.25;37.5;10.9375
-81.25;37.5;32.8125
